"Label (Grouping)","Population for whom poverty status is determined","Population for whom poverty status is determined!!AGE","Population for whom poverty status is determined!!AGE!!Under 18 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years","Population for whom poverty status is determined!!AGE!!18 to 64 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years","Population for whom poverty status is determined!!AGE!!60 years and over","Population for whom poverty status is determined!!AGE!!65 years and over","Population for whom poverty status is determined!!SEX","Population for whom poverty status is determined!!SEX!!Male","Population for whom poverty status is determined!!SEX!!Female","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Population for whom poverty status is determined!!EMPLOYMENT STATUS","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female","Population for whom poverty status is determined!!WORK EXPERIENCE","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"        Margin of Error","±2,279","","±1,389","±458","±1,101","±1,389","±1,486","±849","±1,232","±482","±438","","±1,301","±1,347","","±1,869","±902","±101","±1,091","±8","±529","±974","±875","±1,903","","±1,440","±425","±419","±754","±1,094","","±1,309","±1,212","±842","±770","±409","±224","±324","","±1,541","±941","±1,039","±694","","±433","±573","±710","±763","±766","±1,344","±1,516","±1,531","±931","±700","±646","±30","±30","±194","±492","±491","±220","±430","±167","±117","±1,783","±650","±360","±380"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,574","","156","60","96","156","1,212","648","564","287","206","","482","1,092","","1,133","234","0","108","0","14","85","162","1,001","","1,177","133","218","607","219","","996","623","198","425","373","111","262","","1,470","127","639","704","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","1,141","334","807","0","0","196","364","77","47","292","100","65","(X)","111","515","515"
"        Margin of Error","±502","","±97","±69","±56","±97","±447","±337","±321","±152","±127","","±140","±480","","±457","±150","±30","±63","±30","±23","±79","±100","±424","","±450","±98","±121","±403","±96","","±419","±302","±89","±295","±303","±71","±297","","±477","±96","±322","±334","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±460","±123","±451","±30","±30","±120","±285","±53","±43","±303","±99","±72","(X)","±92","±310","±321"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.7%","","2.0%","3.2%","1.6%","2.0%","5.7%","9.1%","4.0%","4.7%","4.5%","","2.9%","6.4%","","5.0%","9.9%","0.0%","2.1%","0.0%","1.7%","3.3%","3.4%","5.1%","","4.9%","10.5%","9.1%","10.2%","1.5%","","5.1%","3.4%","2.0%","4.9%","33.5%","17.6%","54.0%","","5.5%","0.9%","9.9%","10.8%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.3%","11.4%","24.3%","-","-","32.7%","18.2%","7.6%","5.9%","36.5%","14.6%","18.7%","(X)","2.9%","40.0%","45.3%"
"        Margin of Error","±1.4","","±1.2","±3.7","±1.0","±1.2","±1.9","±4.6","±2.2","±2.4","±2.8","","±0.8","±2.7","","±2.0","±7.5","±27.7","±1.4","±100.0","±3.2","±3.0","±2.0","±2.1","","±1.8","±8.2","±4.9","±6.4","±0.7","","±2.0","±1.5","±0.9","±3.2","±19.7","±12.3","±33.9","","±1.7","±0.7","±4.8","±4.7","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±6.3","±4.0","±10.8","**","**","±17.7","±12.7","±5.8","±5.2","±23.8","±12.9","±19.3","(X)","±2.5","±16.8","±16.1"
"ZCTA5 78751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","16,112","","1,038","382","656","1,038","14,212","9,659","4,553","1,262","862","","8,625","7,487","","12,559","496","78","1,202","52","620","1,105","3,281","10,737","","12,460","152","1,079","2,141","9,088","","12,523","11,973","6,442","5,531","550","352","198","","15,196","7,994","5,392","1,810","","1,522","3,456","3,855","4,782","5,259","7,350","9,424","11,107","10,451","5,780","4,671","0","0","2,333","5,444","1,389","551","309","320","105","8,199","5,582","3,939","930"
"        Margin of Error","±1,355","","±252","±134","±207","±252","±1,289","±1,101","±611","±237","±178","","±880","±763","","±1,018","±225","±58","±458","±50","±375","±580","±803","±934","","±1,265","±86","±362","±441","±1,073","","±1,259","±1,244","±839","±651","±248","±164","±176","","±1,313","±949","±933","±300","","±428","±755","±776","±949","±1,017","±1,106","±1,196","±1,220","±1,164","±820","±610","±22","±22","±542","±926","±408","±175","±110","±95","±60","±907","±911","±769","±203"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,001","","106","60","46","106","2,797","2,425","372","147","98","","1,532","1,469","","1,851","74","0","552","34","132","358","939","1,322","","1,633","109","230","430","864","","1,621","1,470","704","766","151","51","100","","2,895","137","2,002","756","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","2,405","1,212","1,193","0","0","1,252","762","111","101","81","54","44","(X)","97","1,684","624"
"        Margin of Error","±702","","±87","±63","±62","±87","±675","±641","±152","±73","±65","","±508","±362","","±435","±59","±22","±363","±39","±99","±339","±428","±291","","±608","±68","±177","±283","±387","","±532","±453","±290","±242","±158","±38","±152","","±685","±70","±591","±255","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±513","±440","±279","±22","±22","±251","±384","±76","±107","±51","±48","±44","(X)","±49","±485","±187"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","18.6%","","10.2%","15.7%","7.0%","10.2%","19.7%","25.1%","8.2%","11.6%","11.4%","","17.8%","19.6%","","14.7%","14.9%","0.0%","45.9%","65.4%","21.3%","32.4%","28.6%","12.3%","","13.1%","71.7%","21.3%","20.1%","9.5%","","12.9%","12.3%","10.9%","13.8%","27.5%","14.5%","50.5%","","19.1%","1.7%","37.1%","41.8%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.0%","21.0%","25.5%","-","-","53.7%","14.0%","8.0%","18.3%","26.2%","16.9%","41.9%","(X)","1.7%","42.8%","67.1%"
"        Margin of Error","±3.8","","±8.2","±17.0","±8.9","±8.2","±4.0","±5.1","±3.3","±5.6","±7.2","","±5.2","±4.3","","±3.2","±11.9","±39.5","±18.5","±42.7","±17.4","±26.8","±11.0","±2.8","","±4.3","±21.5","±13.7","±10.9","±3.9","","±3.7","±3.3","±4.0","±4.1","±24.7","±12.7","±49.6","","±3.9","±0.8","±7.3","±10.4","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±4.5","±6.7","±5.7","**","**","±12.2","±6.3","±5.7","±16.1","±14.4","±15.8","±34.0","(X)","±0.8","±9.0","±11.2"
"ZCTA5 78752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,750","","3,928","1,558","2,370","3,915","14,965","7,799","7,166","2,322","1,857","","11,756","8,994","","11,083","2,360","1,023","951","74","2,946","2,313","10,309","6,423","","14,561","2,461","2,624","3,394","6,082","","13,524","13,063","7,249","5,814","461","316","145","","17,276","9,380","4,377","3,519","","1,109","5,432","7,168","8,527","9,294","12,174","15,183","16,939","8,044","4,463","3,581","0","13","992","3,248","1,164","1,015","716","603","293","6,857","4,686","2,014","1,344"
"        Margin of Error","±1,981","","±958","±680","±504","±960","±1,435","±1,001","±1,076","±409","±337","","±1,265","±1,182","","±1,589","±871","±468","±402","±95","±1,054","±1,038","±1,586","±934","","±1,353","±675","±701","±612","±776","","±1,323","±1,323","±1,021","±800","±302","±271","±147","","±1,606","±1,094","±756","±640","","±484","±1,250","±1,744","±1,833","±1,881","±1,911","±1,982","±1,994","±1,027","±793","±683","±26","±19","±375","±550","±420","±442","±278","±235","±138","±1,044","±672","±593","±297"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,674","","988","297","691","975","2,403","1,106","1,297","373","283","","1,808","1,866","","1,657","508","351","213","53","710","182","1,726","1,158","","2,246","582","668","287","709","","1,569","1,436","362","1,074","133","106","27","","2,822","495","1,059","1,268","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","1,504","547","957","0","13","293","400","114","427","116","110","31","(X)","234","694","576"
"        Margin of Error","±974","","±536","±227","±333","±537","±587","±269","±538","±213","±172","","±622","±629","","±714","±471","±409","±189","±88","±530","±131","±665","±673","","±687","±269","±439","±112","±394","","±505","±478","±138","±471","±117","±108","±50","","±693","±189","±437","±467","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±500","±200","±471","±26","±19","±124","±201","±116","±390","±67","±83","±36","(X)","±134","±414","±197"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","17.7%","","25.2%","19.1%","29.2%","24.9%","16.1%","14.2%","18.1%","16.1%","15.2%","","15.4%","20.7%","","15.0%","21.5%","34.3%","22.4%","71.6%","24.1%","7.9%","16.7%","18.0%","","15.4%","23.6%","25.5%","8.5%","11.7%","","11.6%","11.0%","5.0%","18.5%","28.9%","33.5%","18.6%","","16.3%","5.3%","24.2%","36.0%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.7%","12.3%","26.7%","-","100.0%","29.5%","12.3%","9.8%","42.1%","16.2%","18.2%","10.6%","(X)","5.0%","34.5%","42.9%"
"        Margin of Error","±4.0","","±11.5","±14.5","±11.3","±11.5","±3.6","±3.8","±6.1","±8.2","±8.3","","±4.8","±5.5","","±5.4","±15.5","±31.1","±17.4","±55.4","±14.9","±6.8","±5.7","±8.7","","±4.1","±8.9","±13.5","±3.6","±5.9","","±3.6","±3.5","±2.0","±6.9","±17.0","±19.8","±33.0","","±3.6","±2.1","±8.2","±8.9","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±5.4","±4.1","±10.0","**","±96.8","±11.6","±6.2","±9.8","±26.1","±10.0","±14.4","±11.9","(X)","±2.8","±15.7","±11.0"
"ZCTA5 78753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","59,683","","14,921","4,443","10,478","14,854","40,595","18,700","21,895","6,518","4,167","","31,729","27,954","","32,574","9,000","1,318","5,070","0","9,081","2,640","32,049","12,533","","39,928","9,078","10,272","9,753","10,825","","33,771","32,190","19,324","12,866","1,581","797","784","","46,103","25,542","9,179","11,382","","4,043","14,805","18,457","24,458","26,589","36,871","45,254","51,532","14,161","8,148","6,013","44","0","902","6,189","2,394","1,352","1,996","731","553","7,757","8,872","2,528","2,761"
"        Margin of Error","±3,140","","±1,563","±680","±1,324","±1,560","±2,210","±1,628","±1,462","±834","±570","","±1,991","±1,679","","±2,360","±1,447","±622","±912","±33","±1,847","±1,008","±2,408","±1,604","","±2,184","±871","±939","±1,180","±1,188","","±2,176","±2,048","±1,326","±1,117","±463","±366","±301","","±2,351","±1,872","±868","±920","","±918","±2,093","±2,310","±2,467","±2,560","±2,640","±2,993","±3,202","±1,241","±1,151","±699","±69","±33","±240","±1,023","±553","±397","±445","±202","±168","±995","±1,063","±505","±451"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10,126","","4,242","1,460","2,782","4,175","5,449","2,732","2,717","770","435","","5,106","5,020","","5,476","1,444","350","1,046","0","1,697","113","6,261","1,458","","5,247","2,270","1,525","867","585","","2,656","2,354","1,631","723","302","188","114","","6,054","1,232","1,590","3,232","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","2,459","1,300","1,159","44","0","233","721","526","198","479","152","106","(X)","289","624","1,546"
"        Margin of Error","±1,928","","±1,119","±493","±833","±1,111","±947","±655","±552","±243","±183","","±1,051","±1,075","","±1,269","±663","±302","±538","±33","±726","±87","±1,545","±557","","±907","±634","±463","±304","±263","","±591","±576","±480","±237","±149","±113","±92","","±1,023","±334","±392","±592","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±437","±398","±293","±69","±33","±131","±242","±240","±154","±225","±123","±64","(X)","±131","±202","±348"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","17.0%","","28.4%","32.9%","26.6%","28.1%","13.4%","14.6%","12.4%","11.8%","10.4%","","16.1%","18.0%","","16.8%","16.0%","26.6%","20.6%","-","18.7%","4.3%","19.5%","11.6%","","13.1%","25.0%","14.8%","8.9%","5.4%","","7.9%","7.3%","8.4%","5.6%","19.1%","23.6%","14.5%","","13.1%","4.8%","17.3%","28.4%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.4%","16.0%","19.3%","100.0%","-","25.8%","11.6%","22.0%","14.6%","24.0%","20.8%","19.2%","(X)","3.3%","24.7%","56.0%"
"        Margin of Error","±3.0","","±6.4","±8.8","±7.2","±6.4","±2.3","±3.2","±2.5","±3.6","±4.2","","±3.1","±3.6","","±3.7","±6.9","±19.5","±9.9","**","±7.9","±3.0","±4.6","±4.0","","±2.3","±6.9","±4.5","±2.7","±2.4","","±1.8","±1.8","±2.6","±1.8","±8.3","±14.2","±9.8","","±2.3","±1.3","±4.0","±5.0","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±2.9","±4.0","±4.5","±52.6","**","±12.5","±3.9","±7.5","±10.4","±10.8","±14.1","±12.4","(X)","±1.5","±7.6","±9.3"
"ZCTA5 78754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","26,390","","6,803","2,406","4,397","6,803","17,157","7,339","9,818","3,591","2,430","","13,221","13,169","","13,595","3,603","145","3,808","95","3,970","1,174","11,258","7,118","","17,550","2,340","3,511","4,242","7,457","","15,622","14,954","8,165","6,789","668","265","403","","20,236","11,869","3,962","4,405","","722","3,346","4,218","6,337","6,994","12,405","17,338","20,444","5,433","2,944","2,489","0","0","458","1,794","1,204","564","724","352","337","6,724","3,485","1,013","935"
"        Margin of Error","±2,471","","±997","±554","±808","±997","±1,490","±982","±1,052","±831","±778","","±1,596","±1,297","","±1,545","±1,511","±181","±755","±121","±1,941","±522","±2,266","±896","","±1,783","±551","±750","±680","±1,115","","±1,633","±1,643","±1,247","±724","±243","±167","±191","","±1,960","±1,451","±574","±788","","±500","±930","±937","±1,324","±1,393","±1,799","±2,070","±2,430","±817","±592","±580","±26","±26","±228","±449","±474","±235","±248","±152","±296","±1,397","±590","±315","±348"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,887","","984","374","610","984","1,525","774","751","473","378","","1,017","1,870","","1,714","395","0","483","0","295","0","1,568","441","","1,545","486","542","193","324","","1,052","857","292","565","195","96","99","","1,964","259","741","964","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","786","223","563","0","0","240","231","13","167","72","62","1","(X)","52","456","278"
"        Margin of Error","±921","","±504","±267","±363","±504","±505","±387","±270","±329","±312","","±412","±690","","±727","±362","±26","±406","±26","±304","±26","±648","±197","","±510","±267","±273","±127","±198","","±419","±358","±188","±308","±137","±85","±95","","±613","±132","±358","±476","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±346","±176","±250","±26","±26","±187","±169","±22","±119","±85","±59","±3","(X)","±62","±255","±162"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10.9%","","14.5%","15.5%","13.9%","14.5%","8.9%","10.5%","7.6%","13.2%","15.6%","","7.7%","14.2%","","12.6%","11.0%","0.0%","12.7%","0.0%","7.4%","0.0%","13.9%","6.2%","","8.8%","20.8%","15.4%","4.5%","4.3%","","6.7%","5.7%","3.6%","8.3%","29.2%","36.2%","24.6%","","9.7%","2.2%","18.7%","21.9%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.5%","7.6%","22.6%","-","-","52.4%","12.9%","1.1%","29.6%","9.9%","17.6%","0.3%","(X)","1.5%","45.0%","29.7%"
"        Margin of Error","±3.4","","±7.0","±10.5","±8.2","±7.0","±2.9","±5.1","±2.7","±8.3","±12.0","","±3.0","±5.1","","±5.2","±9.6","±26.2","±10.0","±35.5","±8.3","±3.8","±6.3","±2.7","","±2.8","±10.5","±7.5","±3.0","±2.6","","±2.7","±2.4","±2.3","±4.4","±16.6","±22.9","±21.2","","±3.0","±1.1","±7.9","±9.1","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±5.6","±5.6","±7.8","**","**","±25.1","±8.1","±1.8","±16.1","±10.5","±17.1","±1.4","(X)","±1.8","±17.0","±15.8"
"ZCTA5 78756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,729","","1,028","280","748","1,028","6,765","3,222","3,543","1,422","936","","4,136","4,593","","7,234","254","13","430","0","66","732","1,418","6,325","","7,381","109","617","1,163","5,492","","6,226","6,172","3,033","3,139","54","9","45","","7,780","4,528","1,876","1,376","","481","1,304","1,578","1,845","2,059","2,647","3,474","4,327","4,710","2,324","2,386","0","0","213","2,213","1,000","412","372","286","214","6,542","2,851","1,159","700"
"        Margin of Error","±1,097","","±187","±93","±167","±187","±962","±724","±576","±276","±197","","±751","±614","","±667","±128","±20","±212","±20","±55","±477","±476","±659","","±1,043","±83","±182","±374","±773","","±947","±948","±626","±566","±40","±15","±37","","±1,047","±649","±511","±220","","±395","±673","±821","±802","±812","±867","±932","±992","±987","±699","±568","±20","±20","±103","±712","±469","±125","±152","±155","±98","±782","±620","±477","±162"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,094","","66","0","66","66","835","313","522","276","193","","618","476","","674","118","0","7","0","43","252","348","550","","956","63","150","268","475","","657","633","399","234","24","0","24","","1,035","192","472","371","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","947","597","350","0","0","72","241","333","57","51","122","71","(X)","192","398","357"
"        Margin of Error","±687","","±70","±20","±70","±70","±546","±164","±426","±181","±152","","±651","±220","","±342","±78","±20","±11","±20","±54","±379","±291","±299","","±672","±71","±147","±185","±394","","±538","±537","±519","±141","±29","±20","±29","","±675","±267","±294","±170","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±666","±650","±145","±20","±20","±44","±154","±405","±63","±41","±134","±68","(X)","±267","±276","±165"
