"Label (Grouping)","Population 16 years and over","Population 16 years and over!!AGE","Population 16 years and over!!AGE!!16 to 19 years","Population 16 years and over!!AGE!!20 to 24 years","Population 16 years and over!!AGE!!25 to 29 years","Population 16 years and over!!AGE!!30 to 34 years","Population 16 years and over!!AGE!!35 to 44 years","Population 16 years and over!!AGE!!45 to 54 years","Population 16 years and over!!AGE!!55 to 59 years","Population 16 years and over!!AGE!!60 to 64 years","Population 16 years and over!!AGE!!65 to 74 years","Population 16 years and over!!AGE!!75 years and over","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population 20 to 64 years","Population 20 to 64 years!!SEX","Population 20 to 64 years!!SEX!!Male","Population 20 to 64 years!!SEX!!Female","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17  years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children 6 to 17 years only","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level","Population 20 to 64 years!!DISABILITY STATUS","Population 20 to 64 years!!DISABILITY STATUS!!With any disability","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher"
"        Margin of Error","±3.6","","±19.4","±8.9","±7.4","±6.6","±4.6","±9.5","±8.7","±13.6","±14.2","±17.2","","±3.2","±15.6","±39.5","±20.4","±45.2","±19.8","±13.6","±7.8","±3.3","±3.8","","±5.6","±3.7","±12.9","±22.4","±59.8","±17.5","","±10.9","±2.5","","±10.2","","±3.9","±34.3","±13.6","±9.9","±4.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.4%","","12.1%","3.7%","3.9%","5.4%","4.7%","6.1%","0.0%","3.1%","3.8%","0.0%","","4.1%","6.0%","0.0%","0.0%","0.0%","5.3%","9.8%","4.6%","4.8%","4.3%","","5.0%","3.6%","1.5%","0.0%","0.0%","2.6%","","9.8%","3.5%","","13.7%","","4.5%","34.8%","17.4%","8.2%","2.1%"
"        Margin of Error","±2.0","","±18.0","±2.5","±4.4","±6.6","±3.1","±7.1","±10.1","±4.7","±6.1","±57.4","","±2.0","±8.3","±39.5","±5.9","±59.8","±9.6","±14.5","±6.0","±2.3","±2.0","","±2.5","±3.1","±2.5","±24.7","±59.8","±4.4","","±8.7","±1.9","","±15.4","","±2.2","±45.0","±17.8","±9.8","±1.2"
"ZCTA5 78752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","17,285","","875","1,849","3,129","2,409","3,211","2,124","1,366","465","1,038","819","","9,226","2,107","708","887","74","2,214","2,069","8,004","5,666","14,553","","8,201","6,352","1,721","663","294","764","","2,306","12,247","","1,699","","12,704","2,182","1,981","2,964","5,577"
"        Margin of Error","±1,605","","±248","±604","±722","±458","±600","±606","±522","±215","±254","±276","","±1,063","±758","±337","±384","±95","±698","±987","±1,110","±764","±1,428","","±1,178","±880","±436","±259","±159","±288","","±589","±1,319","","±533","","±1,226","±615","±629","±535","±759"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","78.2%","","34.5%","92.7%","93.2%","95.3%","88.3%","82.4%","63.6%","57.8%","37.6%","22.2%","","79.3%","64.9%","73.9%","85.6%","50.0%","81.9%","82.5%","79.7%","81.2%","86.9%","","87.4%","86.3%","77.2%","77.2%","72.8%","78.8%","","64.8%","91.1%","","59.6%","","86.1%","76.0%","72.8%","90.9%","92.2%"
"        Margin of Error","±3.2","","±11.1","±4.8","±4.0","±3.5","±4.0","±8.6","±20.0","±19.0","±14.7","±13.7","","±3.2","±14.8","±10.6","±11.8","±38.7","±6.6","±11.2","±4.6","±3.8","±2.9","","±4.6","±3.4","±8.4","±14.0","±26.4","±12.1","","±12.8","±2.4","","±16.5","","±3.2","±12.0","±13.9","±4.0","±2.7"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","75.6%","","33.6%","87.2%","92.0%","92.4%","83.8%","80.1%","61.3%","57.8%","35.8%","22.2%","","75.4%","64.4%","73.9%","85.6%","50.0%","79.6%","80.5%","75.4%","79.9%","83.9%","","83.8%","84.2%","75.2%","77.2%","72.8%","74.5%","","59.8%","88.5%","","49.7%","","83.5%","65.8%","71.5%","88.9%","91.7%"
"        Margin of Error","±3.5","","±10.9","±8.2","±4.4","±5.7","±6.0","±8.7","±19.3","±19.0","±14.7","±13.7","","±4.0","±14.6","±10.6","±11.8","±38.7","±6.2","±12.1","±5.0","±3.9","±3.4","","±5.3","±4.2","±8.7","±14.0","±26.4","±14.0","","±13.0","±2.8","","±14.8","","±3.6","±12.4","±13.6","±4.8","±2.9"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.4%","","2.6%","5.9%","1.3%","3.0%","5.1%","2.9%","3.6%","0.0%","4.6%","0.0%","","4.9%","0.8%","0.0%","0.0%","0.0%","2.8%","2.4%","5.4%","1.6%","3.4%","","4.2%","2.5%","2.5%","0.0%","0.0%","5.5%","","7.7%","2.9%","","16.6%","","3.1%","13.4%","1.8%","2.2%","0.5%"
"        Margin of Error","±2.2","","±3.9","±7.4","±2.1","±4.0","±5.4","±4.6","±4.6","±15.4","±8.1","±21.7","","±3.8","±3.6","±8.2","±5.8","±57.4","±3.4","±3.1","±4.3","±1.1","±2.3","","±3.6","±2.7","±4.1","±8.4","±18.8","±8.8","","±7.0","±2.0","","±14.6","","±2.5","±13.0","±3.9","±2.6","±0.7"
"ZCTA5 78753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","46,272","","2,659","3,516","6,336","7,538","10,094","6,346","3,116","2,371","2,858","1,438","","26,025","7,134","1,088","3,892","0","6,060","2,073","22,624","11,679","39,317","","21,496","17,821","6,149","1,559","1,525","3,065","","5,181","34,096","","4,461","","35,801","8,032","9,260","8,841","9,668"
"        Margin of Error","±2,332","","±488","±568","±863","±1,139","±973","±684","±542","±605","±543","±261","","±1,780","±1,107","±533","±690","±33","±1,207","±816","±1,861","±1,450","±2,167","","±1,485","±1,107","±722","±386","±377","±548","","±889","±2,200","","±647","","±2,040","±853","±930","±1,163","±1,124"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","73.0%","","38.0%","81.7%","86.7%","80.9%","84.4%","85.7%","80.1%","47.2%","22.3%","7.3%","","71.5%","72.5%","57.1%","72.1%","-","81.4%","79.7%","74.6%","71.1%","81.5%","","89.4%","72.0%","59.5%","52.7%","45.2%","70.1%","","49.9%","86.4%","","60.1%","","81.5%","71.3%","81.1%","85.0%","87.0%"
"        Margin of Error","±2.0","","±10.4","±6.2","±4.3","±5.1","±3.8","±4.0","±6.5","±12.1","±6.6","±5.9","","±2.8","±5.2","±12.9","±8.7","**","±4.2","±11.6","±2.9","±4.1","±1.9","","±2.0","±3.6","±5.7","±11.5","±10.3","±8.3","","±5.7","±2.0","","±6.0","","±2.1","±4.6","±4.8","±4.0","±3.5"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","69.6%","","30.1%","78.4%","81.4%","79.7%","80.2%","82.2%","75.4%","46.0%","21.8%","6.6%","","67.9%","67.5%","55.6%","70.4%","-","80.4%","72.2%","71.8%","67.5%","78.0%","","85.8%","68.6%","56.8%","52.0%","39.4%","67.8%","","44.5%","83.2%","","55.0%","","78.0%","69.2%","76.6%","83.1%","81.9%"
"        Margin of Error","±1.9","","±8.5","±7.2","±5.0","±4.9","±3.5","±4.2","±7.2","±12.3","±6.5","±5.9","","±2.8","±5.2","±12.8","±8.6","**","±4.6","±12.2","±3.0","±4.4","±2.0","","±2.3","±3.7","±6.1","±11.6","±10.0","±8.5","","±5.9","±2.0","","±5.9","","±2.1","±4.5","±5.2","±3.9","±3.8"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.7%","","20.8%","3.9%","6.1%","1.4%","4.9%","4.1%","5.8%","2.5%","1.9%","9.5%","","5.0%","6.9%","2.6%","2.4%","-","1.2%","9.0%","3.6%","4.9%","4.2%","","3.9%","4.7%","4.6%","1.2%","12.9%","3.3%","","10.8%","3.6%","","8.4%","","4.2%","3.0%","5.6%","2.2%","5.8%"
"        Margin of Error","±1.3","","±12.2","±4.2","±4.0","±1.4","±2.8","±2.2","±5.2","±3.3","±3.0","±17.0","","±1.7","±4.7","±4.3","±1.8","**","±1.4","±7.1","±1.5","±3.1","±1.3","","±1.8","±2.0","±3.2","±2.1","±13.5","±3.3","","±5.6","±1.2","","±5.4","","±1.3","±2.1","±2.5","±1.3","±3.5"
"ZCTA5 78754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,236","","1,026","1,660","2,503","2,799","5,091","2,637","929","1,161","1,522","908","","10,717","2,588","145","3,310","62","2,681","733","7,621","6,281","16,780","","8,218","8,562","3,123","997","899","1,227","","1,491","15,289","","1,054","","15,120","2,095","3,023","3,653","6,349"
"        Margin of Error","±1,960","","±347","±453","±566","±547","±860","±409","±279","±302","±655","±419","","±1,185","±933","±181","±670","±73","±1,515","±382","±1,844","±759","±1,481","","±945","±794","±481","±330","±218","±357","","±482","±1,485","","±300","","±1,387","±528","±707","±597","±780"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","77.2%","","35.8%","89.8%","80.5%","86.1%","90.2%","90.6%","89.7%","70.8%","44.9%","1.9%","","75.5%","85.7%","100.0%","67.4%","100.0%","81.9%","92.6%","80.6%","73.1%","86.7%","","93.5%","80.2%","71.9%","63.3%","68.2%","81.7%","","68.3%","88.5%","","78.7%","","86.4%","82.3%","85.5%","86.6%","88.0%"
"        Margin of Error","±3.2","","±16.1","±6.3","±8.9","±5.7","±5.2","±5.9","±7.3","±13.0","±21.7","±3.1","","±4.5","±7.5","±26.2","±10.8","±44.3","±12.1","±6.9","±7.3","±5.8","±2.4","","±2.3","±4.4","±9.6","±17.1","±14.1","±16.9","","±12.6","±2.3","","±12.1","","±2.6","±8.0","±6.1","±6.0","±4.0"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","73.9%","","18.5%","82.8%","75.0%","84.7%","88.2%","88.7%","89.7%","68.0%","44.3%","1.9%","","72.5%","80.7%","100.0%","67.0%","100.0%","78.7%","76.1%","77.2%","69.9%","83.9%","","91.5%","76.6%","67.3%","63.3%","54.6%","79.8%","","57.5%","86.4%","","72.6%","","84.0%","81.1%","80.6%","84.3%","86.3%"
"        Margin of Error","±3.4","","±10.8","±8.0","±9.0","±6.2","±5.3","±6.4","±7.3","±13.2","±21.8","±3.1","","±4.4","±9.2","±26.2","±10.7","±44.3","±13.8","±13.4","±7.5","±5.4","±2.8","","±2.8","±4.7","±10.1","±17.1","±15.0","±16.7","","±14.4","±2.4","","±14.1","","±2.8","±7.8","±7.7","±6.2","±4.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.3%","","48.2%","7.8%","6.9%","1.7%","2.2%","2.2%","0.0%","3.9%","1.2%","0.0%","","3.9%","5.8%","0.0%","0.6%","0.0%","4.0%","17.8%","4.2%","4.4%","3.3%","","2.2%","4.6%","6.5%","0.0%","19.9%","2.3%","","15.8%","2.4%","","7.7%","","2.8%","1.5%","5.7%","2.7%","1.9%"
"        Margin of Error","±1.6","","±22.5","±5.5","±5.2","±2.3","±1.7","±2.7","±5.3","±5.2","±3.4","±84.6","","±1.8","±4.6","±26.2","±0.9","±44.3","±4.9","±10.6","±2.7","±2.4","±1.3","","±1.7","±2.1","±5.1","±6.9","±16.2","±2.9","","±10.4","±1.0","","±10.0","","±1.3","±1.9","±4.6","±2.2","±1.6"
"ZCTA5 78756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,463","","510","497","1,409","1,512","1,648","1,027","411","486","524","439","","6,735","403","23","461","0","75","766","1,423","5,882","6,990","","3,427","3,563","592","184","66","342","","835","5,888","","529","","6,493","125","389","944","5,035"
"        Margin of Error","±1,063","","±152","±146","±555","±401","±482","±188","±154","±155","±181","±155","","±618","±143","±27","±220","±20","±60","±472","±460","±607","±990","","±629","±590","±104","±69","±43","±93","","±546","±658","","±207","","±964","±86","±170","±269","±758"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","76.4%","","20.2%","71.8%","96.9%","94.3%","91.2%","81.3%","85.2%","66.7%","29.0%","10.9%","","77.1%","29.5%","56.5%","92.6%","-","48.0%","88.1%","83.1%","76.1%","88.1%","","86.8%","89.4%","79.9%","90.2%","47.0%","80.7%","","78.7%","90.9%","","66.7%","","89.4%","36.0%","69.9%","84.2%","93.2%"
"        Margin of Error","±3.1","","±12.4","±11.9","±3.0","±3.3","±5.2","±8.1","±10.7","±14.8","±12.4","±8.1","","±3.1","±16.2","±56.5","±8.5","**","±50.2","±10.2","±8.0","±3.4","±2.7","","±3.9","±3.7","±9.5","±8.6","±31.8","±12.4","","±17.2","±2.5","","±15.4","","±2.8","±29.9","±19.9","±7.4","±2.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","75.5%","","20.2%","64.2%","95.7%","93.5%","90.7%","81.3%","85.2%","66.5%","29.0%","10.9%","","76.4%","23.8%","56.5%","91.1%","-","48.0%","88.1%","81.7%","75.5%","87.0%","","86.2%","87.8%","78.4%","85.3%","47.0%","80.7%","","75.8%","90.4%","","63.5%","","88.8%","36.0%","69.9%","82.9%","92.6%"
"        Margin of Error","±3.1","","±12.4","±11.4","±3.6","±3.6","±5.6","±8.1","±10.7","±14.9","±12.4","±8.1","","±3.0","±14.5","±56.5","±9.2","**","±50.2","±10.2","±8.1","±3.4","±2.8","","±4.1","±4.0","±9.7","±11.1","±31.8","±12.4","","±19.2","±2.6","","±16.9","","±3.0","±29.9","±19.9","±7.8","±2.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1.2%","","0.0%","10.6%","1.2%","0.8%","0.6%","0.0%","0.0%","0.3%","0.0%","0.0%","","0.9%","19.3%","0.0%","1.6%","-","0.0%","0.0%","1.6%","0.9%","1.3%","","0.7%","1.8%","1.9%","5.4%","0.0%","0.0%","","3.7%","0.6%","","4.8%","","0.7%","0.0%","0.0%","1.5%","0.6%"
"        Margin of Error","±0.8","","±33.7","±9.1","±2.0","±1.3","±1.0","±5.2","±12.0","±2.4","±25.2","±50.4","","±0.7","±25.8","±96.8","±2.8","**","±58.2","±6.4","±2.1","±0.8","±0.9","","±0.9","±1.4","±3.1","±8.6","±62.7","±15.0","","±5.5","±0.5","","±8.0","","±0.6","±52.0","±15.2","±2.4","±0.7"
"ZCTA5 78757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,960","","685","854","2,248","2,901","4,519","3,680","1,165","1,737","1,751","1,420","","16,930","532","0","599","0","1,627","1,272","4,868","14,511","17,104","","8,619","8,485","3,161","853","595","1,713","","1,292","15,799","","1,050","","16,250","938","2,080","3,220","10,012"
"        Margin of Error","±1,608","","±225","±260","±494","±521","±521","±814","±320","±519","±391","±512","","±1,069","±437","±26","±252","±26","±654","±804","±1,038","±984","±1,606","","±763","±1,064","±552","±212","±160","±524","","±425","±1,544","","±286","","±1,624","±423","±738","±625","±1,161"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","73.7%","","24.1%","87.9%","88.6%","92.8%","87.9%","90.5%","69.0%","73.7%","24.2%","3.3%","","75.5%","74.1%","-","60.8%","-","57.7%","77.3%","72.1%","75.1%","86.7%","","92.8%","80.4%","76.7%","87.0%","61.2%","77.1%","","48.0%","89.9%","","65.0%","","86.6%","77.5%","67.4%","83.0%","92.6%"
"        Margin of Error","±3.6","","±12.1","±9.9","±6.9","±4.1","±4.2","±6.3","±16.4","±14.3","±7.7","±3.1","","±3.8","±17.0","**","±26.4","**","±9.5","±11.4","±5.1","±4.2","±2.6","","±2.7","±4.8","±8.8","±9.6","±17.3","±14.3","","±12.2","±2.7","","±13.0","","±2.7","±14.9","±10.4","±5.4","±2.8"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","70.1%","","19.3%","76.9%","88.6%","86.0%","83.8%","85.6%","65.1%","72.9%","23.7%","3.3%","","71.9%","74.1%","-","60.8%","-","57.7%","64.8%","68.0%","71.3%","82.5%","","88.0%","76.9%","70.2%","83.4%","61.2%","66.7%","","42.5%","85.8%","","63.5%","","82.8%","77.5%","59.7%","77.6%","89.7%"
"        Margin of Error","±3.7","","±12.2","±12.7","±6.9","±8.4","±4.7","±7.0","±16.2","±14.2","±7.6","±3.1","","±3.8","±17.0","**","±26.4","**","±9.5","±21.8","±6.6","±4.3","±3.1","","±3.4","±4.9","±10.0","±10.5","±17.3","±16.6","","±12.2","±3.5","","±12.9","","±3.3","±14.9","±15.9","±5.5","±3.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.9%","","20.0%","12.5%","0.0%","7.3%","4.6%","5.4%","5.7%","1.0%","2.1%","0.0%","","4.7%","0.0%","-","0.0%","-","0.0%","16.2%","5.7%","5.1%","4.8%","","5.2%","4.3%","8.6%","4.2%","0.0%","13.4%","","11.5%","4.5%","","2.2%","","4.4%","0.0%","11.3%","6.5%","3.1%"
"        Margin of Error","±2.0","","±26.8","±12.2","±2.2","±8.8","±2.7","±5.3","±5.4","±1.7","±3.9","±50.9","","±1.8","±10.8","**","±11.6","**","±4.7","±19.5","±6.5","±2.0","±2.1","","±2.4","±3.6","±9.7","±4.7","±11.6","±17.3","","±14.5","±2.3","","±3.4","","±2.2","±6.0","±16.7","±3.5","±2.1"
"ZCTA5 78758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","40,475","","1,966","3,246","6,545","7,256","7,901","5,318","2,398","2,185","2,352","1,308","","25,483","3,919","394","3,058","25","5,211","2,385","16,543","16,463","34,849","","18,264","16,585","4,789","1,533","1,082","2,174","","5,230","29,573","","3,045","","31,603","4,786","5,898","7,205","13,714"
"        Margin of Error","±2,140","","±590","±649","±944","±903","±978","±697","±549","±436","±360","±283","","±1,516","±780","±252","±803","±48","±1,004","±894","±1,519","±1,058","±1,819","","±1,162","±1,208","±639","±372","±307","±457","","±904","±1,693","","±554","","±1,708","±827","±807","±869","±1,126"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","77.3%","","35.8%","88.0%","85.6%","86.9%","85.4%","87.4%","86.1%","64.1%","35.4%","8.0%","","77.1%","81.5%","78.2%","80.2%","100.0%","71.1%","81.4%","75.7%","77.3%","85.0%","","90.3%","79.2%","69.9%","65.2%","50.0%","83.1%","","59.5%","89.7%","","58.9%","","84.7%","72.9%","76.4%","86.1%","91.7%"
"        Margin of Error","±1.8","","±11.3","±5.0","±4.2","±3.5","±4.0","±4.4","±5.5","±10.0","±9.2","±4.4","","±2.0","±6.9","±17.1","±7.2","±69.8","±6.6","±10.9","±2.9","±2.4","±1.9","","±1.9","±3.5","±7.5","±11.4","±16.1","±8.1","","±8.5","±1.6","","±8.6","","±2.0","±7.2","±5.6","±3.8","±2.3"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
